Time,Mid,Symbol
2018-09-21 16:35:22,1.1743700000000001,EURUSD
2018-09-21 16:35:24,1.17434,EURUSD
2018-09-21 16:35:25,1.1743350000000001,EURUSD
2018-09-21 16:35:26,1.1743649999999999,EURUSD
2018-09-21 16:35:27,1.1744249999999998,EURUSD
2018-09-21 16:35:34,1.17442,EURUSD
2018-09-21 16:35:38,1.1744249999999998,EURUSD
2018-09-21 16:35:39,1.17442,EURUSD
2018-09-21 16:35:45,1.1744150000000002,EURUSD
2018-09-21 16:35:46,1.174395,EURUSD
2018-09-21 16:35:49,1.17434,EURUSD
2018-09-21 16:35:52,1.1743350000000001,EURUSD
2018-09-21 16:35:54,1.1743450000000002,EURUSD
2018-09-21 16:35:55,1.1743350000000001,EURUSD
2018-09-21 16:35:56,1.1743649999999999,EURUSD
2018-09-21 16:36:01,1.1743649999999999,EURUSD
2018-09-21 16:36:05,1.1743649999999999,EURUSD
2018-09-21 16:36:11,1.1743649999999999,EURUSD
2018-09-21 16:36:12,1.1743700000000001,EURUSD
2018-09-21 16:36:13,1.1743649999999999,EURUSD
2018-09-21 16:36:19,1.1743700000000001,EURUSD
2018-09-21 16:36:22,1.17434,EURUSD
2018-09-21 16:36:24,1.17434,EURUSD
2018-09-21 16:36:25,1.1743299999999999,EURUSD
2018-09-21 16:36:26,1.1743199999999998,EURUSD
2018-09-21 16:36:37,1.174375,EURUSD
2018-09-21 16:36:38,1.1743700000000001,EURUSD
2018-09-21 16:36:40,1.174375,EURUSD
2018-09-21 16:36:42,1.174375,EURUSD
2018-09-21 16:36:43,1.1743350000000001,EURUSD
2018-09-21 16:36:45,1.1743299999999999,EURUSD
2018-09-21 16:36:46,1.17431,EURUSD
2018-09-21 16:36:47,1.174315,EURUSD
2018-09-21 16:36:50,1.1743100000000002,EURUSD
2018-09-21 16:36:52,1.174315,EURUSD
2018-09-21 16:36:53,1.174315,EURUSD
2018-09-21 16:37:04,1.1743100000000002,EURUSD
2018-09-21 16:37:11,1.1743549999999998,EURUSD
2018-09-21 16:37:12,1.1743649999999999,EURUSD
2018-09-21 16:37:15,1.1743700000000001,EURUSD
2018-09-21 16:37:21,1.1743100000000002,EURUSD
2018-09-21 16:37:22,1.1743100000000002,EURUSD
2018-09-21 16:37:23,1.17427,EURUSD
2018-09-21 16:37:24,1.1742599999999999,EURUSD
2018-09-21 16:37:29,1.17427,EURUSD
2018-09-21 16:37:37,1.1742650000000001,EURUSD
2018-09-21 16:37:42,1.1743299999999999,EURUSD
2018-09-21 16:37:43,1.1743199999999998,EURUSD
2018-09-21 16:37:52,1.1743299999999999,EURUSD
2018-09-21 16:37:53,1.174305,EURUSD
2018-09-21 16:37:54,1.17428,EURUSD
2018-09-21 16:37:55,1.174325,EURUSD
2018-09-21 16:37:56,1.1743700000000001,EURUSD
2018-09-21 16:37:57,1.1743700000000001,EURUSD
2018-09-21 16:38:00,1.1743649999999999,EURUSD
2018-09-21 16:38:02,1.17436,EURUSD
2018-09-21 16:38:03,1.17434,EURUSD
2018-09-21 16:38:04,1.1743450000000002,EURUSD
2018-09-21 16:38:05,1.1743450000000002,EURUSD
2018-09-21 16:38:06,1.1743350000000001,EURUSD
2018-09-21 16:38:07,1.174315,EURUSD
2018-09-21 16:38:11,1.1743199999999998,EURUSD
2018-09-21 16:38:12,1.174315,EURUSD
2018-09-21 16:38:13,1.1743100000000002,EURUSD
2018-09-21 16:38:14,1.1743299999999999,EURUSD
