Time,Mid,LimitPrice,IsActive,SlippageToArrivalMidPM,SlippageToArrivalMidPMUser,SlippageToArrivalMidPMBank,TradeQuantityRemainUSD
2018-09-04 08:01:58.000,111.45949999999999,111.1945,Active,-17.944059394794778,0.0,-17.944059394794778,
2018-09-04 08:01:59.000,111.45849999999999,111.1945,Active,-8.972029697333637,0.0,-8.972029697333637,
2018-09-04 08:02:00.000,111.459,111.1945,Active,-13.458044546191708,0.0,-13.458044546191708,
2018-09-04 08:02:01.000,111.45849999999999,111.1945,Active,-8.972029697333637,0.0,-8.972029697333637,
2018-09-04 08:02:02.000,111.459,111.1945,Active,-13.458044546191708,0.0,-13.458044546191708,
2018-09-04 08:02:03.000,111.4605,111.1945,Active,-26.916089092255916,0.0,-26.916089092255916,
2018-09-04 08:02:04.000,111.45949999999999,111.1945,Active,-17.94405939479478,0.0,-17.94405939479478,
2018-09-04 08:02:08.000,111.459,111.1945,Active,-13.45804454619171,0.0,-13.45804454619171,
2018-09-04 08:02:09.000,111.458,111.1945,Active,-4.48601484873057,0.0,-4.48601484873057,
2018-09-04 08:02:10.000,111.458,111.1945,Active,-4.48601484873057,0.0,-4.48601484873057,
2018-09-04 08:02:13.000,111.458,111.1945,Active,-4.48601484873057,0.0,-4.48601484873057,
2018-09-04 08:02:15.000,111.45949999999999,111.1945,Active,-17.94405939479478,0.0,-17.94405939479478,
2018-09-04 08:02:17.000,111.458,111.1945,Active,-4.48601484873057,0.0,-4.48601484873057,
2018-09-04 08:02:18.000,111.4575,111.1945,Active,-1.4359584653133563e-15,0.0,-1.4359584653133563e-15,
2018-09-04 08:02:31.000,111.458,111.1945,Active,-4.48601484873057,0.0,-4.48601484873057,
2018-09-04 08:02:32.000,111.459,111.1945,Active,-13.45804454619171,0.0,-13.45804454619171,
2018-09-04 08:02:33.000,111.45949999999999,111.1945,Active,-17.94405939479478,0.0,-17.94405939479478,
2018-09-04 08:02:34.000,111.46000000000001,111.1945,Active,-22.43007424365285,0.0,-22.43007424365285,
2018-09-04 08:02:36.000,111.4575,111.1945,Active,-2.8719169306267126e-15,0.0,-2.8719169306267126e-15,
2018-09-04 08:02:37.000,111.459,111.1945,Active,-13.45804454619171,0.0,-13.45804454619171,
2018-09-04 08:02:38.000,111.4575,111.1945,Active,-1.4359584653133563e-15,0.0,-1.4359584653133563e-15,
2018-09-04 08:02:39.000,111.458,111.1945,Active,-4.48601484873057,0.0,-4.48601484873057,
2018-09-04 08:02:40.000,111.458,111.1945,Active,-4.48601484873057,0.0,-4.48601484873057,
2018-09-04 08:02:41.000,111.461,111.1945,Active,-31.402103940986482,0.0,-31.402103940986482,
2018-09-04 08:02:42.000,111.4615,111.1945,Active,-35.888118789717055,0.0,-35.888118789717055,
2018-09-04 08:02:43.000,111.4565,111.1945,Active,8.972029697333639,0.0,8.972029697333639,
2018-09-04 08:02:48.000,111.4575,111.1945,Active,0.0,0.0,0.0,
2018-09-04 08:02:53.000,111.46000000000001,111.1945,Active,-22.430074243652847,0.0,-22.430074243652847,
2018-09-04 08:02:54.000,111.4605,111.1945,Active,-26.916089092255916,0.0,-26.916089092255916,
2018-09-04 08:02:55.000,111.4615,111.1945,Active,-35.888118789717055,0.0,-35.888118789717055,
2018-09-04 08:02:56.000,111.45949999999999,111.1945,Active,-17.94405939479478,0.0,-17.94405939479478,
2018-09-04 08:02:57.000,111.4585,111.1945,Active,-8.97202969746114,0.0,-8.97202969746114,
2018-09-04 08:02:59.000,111.4575,111.1945,Active,-1.4359584653133563e-15,0.0,-1.4359584653133563e-15,
2018-09-04 08:03:00.000,111.458,111.1945,Active,-4.48601484873057,0.0,-4.48601484873057,
2018-09-04 08:03:01.000,111.4605,111.1945,Active,-26.916089092255916,0.0,-26.916089092255916,
2018-09-04 08:03:07.000,111.461,111.1945,Active,-31.402103940986482,0.0,-31.402103940986482,
2018-09-04 08:03:08.000,111.4605,111.1945,Active,-26.916089092255916,0.0,-26.916089092255916,
2018-09-04 08:03:09.000,111.4615,111.1945,Active,-35.888118789717055,0.0,-35.888118789717055,
2018-09-04 08:03:10.000,111.4585,111.1945,Active,-8.97202969746114,0.0,-8.97202969746114,
2018-09-04 08:03:12.000,111.45949999999999,111.1945,Active,-17.944059394794785,0.0,-17.944059394794785,
2018-09-04 08:03:14.000,111.4605,111.1945,Active,-26.916089092255916,0.0,-26.916089092255916,
2018-09-04 08:03:16.000,111.461,111.1945,Active,-31.402103940986482,0.0,-31.402103940986482,
2018-09-04 08:03:17.000,111.4615,111.1945,Active,-35.888118789717055,0.0,-35.888118789717055,
2018-09-04 08:03:19.000,111.46199999999999,111.1945,Active,-40.374133638320124,0.0,-40.374133638320124,
2018-09-04 08:03:21.000,111.4615,111.1945,Active,-35.888118789717055,0.0,-35.888118789717055,
2018-09-04 08:03:31.000,111.46199999999999,111.1945,Active,-40.374133638320124,0.0,-40.374133638320124,
2018-09-04 08:03:32.000,111.4615,111.1945,Active,-35.888118789717055,0.0,-35.888118789717055,
2018-09-04 08:03:38.000,111.461,111.1945,Active,-31.402103940986482,0.0,-31.402103940986482,
2018-09-04 08:03:39.000,111.4615,111.1945,Active,-35.888118789717055,0.0,-35.888118789717055,
2018-09-04 08:03:42.000,111.4605,111.1945,Active,-26.916089092255916,0.0,-26.916089092255916,
2018-09-04 08:03:43.000,111.4525,111.1945,Active,44.860148487050694,0.0,44.860148487050694,
2018-09-04 08:03:44.000,111.456,111.1945,Active,13.458044546064208,0.0,13.458044546064208,
2018-09-04 08:03:47.000,111.4555,111.1945,Active,17.944059394794778,0.0,17.944059394794778,
2018-09-04 08:04:01.000,111.4565,111.1945,Active,8.972029697333637,0.0,8.972029697333637,
2018-09-04 08:04:03.000,111.4565,111.1945,Active,8.972029697333637,0.0,8.972029697333637,
2018-09-04 08:04:04.000,111.45949999999999,111.1945,Active,-17.94405939479478,0.0,-17.94405939479478,
2018-09-04 08:04:06.000,111.4575,111.1945,Active,-1.4359584653133563e-15,0.0,-1.4359584653133563e-15,
2018-09-04 08:04:07.000,111.4565,111.1945,Active,8.972029697333637,0.0,8.972029697333637,
2018-09-04 08:04:10.000,111.4555,111.1945,Active,17.944059394794778,0.0,17.944059394794778,
2018-09-04 08:04:21.000,111.455,111.1945,Active,22.430074243525343,0.0,22.430074243525343,
2018-09-04 08:04:22.000,111.4545,111.1945,Active,26.916089092255913,0.0,26.916089092255913,
2018-09-04 08:04:23.000,111.455,111.1945,Active,22.430074243525343,0.0,22.430074243525343,
2018-09-04 08:04:29.000,111.4545,111.1945,Active,26.916089092255913,0.0,26.916089092255913,
2018-09-04 08:04:34.000,111.455,111.1945,Active,22.430074243525343,0.0,22.430074243525343,
2018-09-04 08:04:36.000,111.4545,111.1945,Active,26.916089092255913,0.0,26.916089092255913,
2018-09-04 08:04:38.000,111.4545,111.534,notActive,26.916089092255913,0.0,26.916089092255913,50000000.0
2018-09-04 08:04:39.000,111.455,111.534,notActive,22.430074243525343,-4.486014848730569,26.916089092255913,
2018-09-04 08:04:51.000,111.451,111.534,notActive,58.3181930332424,31.402103940986482,26.916089092255913,
2018-09-04 08:04:53.000,111.4515,111.534,notActive,53.83217818451183,26.916089092255916,26.916089092255913,
2018-09-04 08:04:57.000,111.451,111.534,notActive,58.3181930332424,31.402103940986482,26.916089092255913,
2018-09-04 08:04:59.000,111.452,111.534,notActive,49.346163335781256,22.430074243525347,26.916089092255913,
2018-09-04 08:05:00.000,111.4525,111.534,notActive,44.86014848705069,17.94405939479478,26.916089092255913,
2018-09-04 08:05:11.000,111.4495,111.534,notActive,71.77623757930662,44.8601484870507,26.916089092255913,
2018-09-04 08:05:16.000,111.4485,111.534,notActive,80.74826727676775,53.83217818451183,26.916089092255913,
2018-09-04 08:05:18.000,111.4435,111.534,notActive,125.60841576381843,98.69232667156251,26.916089092255913,
2018-09-04 08:05:24.000,111.4435,111.534,notActive,125.60841576381843,98.69232667156251,26.916089092255913,
2018-09-04 08:05:28.000,111.44399999999999,111.534,notActive,121.12240091521535,94.20631182295945,26.916089092255913,
2018-09-04 08:05:30.000,111.446,111.534,notActive,103.17834152029309,76.26225242803719,26.916089092255913,
2018-09-04 08:05:31.000,111.44800000000001,111.534,notActive,85.23428212537081,58.31819303311491,26.916089092255913,
2018-09-04 08:05:34.000,111.4485,111.534,notActive,80.74826727676775,53.83217818451183,26.916089092255913,
2018-09-04 08:05:36.000,111.4485,111.534,notActive,80.74826727676775,53.83217818451183,26.916089092255913,
2018-09-04 08:05:37.000,111.44399999999999,111.534,notActive,121.12240091521538,94.20631182295948,26.916089092255913,
2018-09-04 08:05:38.000,111.4435,111.534,notActive,125.60841576381846,98.69232667156254,26.916089092255913,
2018-09-04 08:05:45.000,111.443,111.534,notActive,130.09443061254905,103.17834152029312,26.916089092255913,
2018-09-04 08:05:46.000,111.4425,111.534,notActive,134.5804454612796,107.6643563690237,26.916089092255913,
2018-09-04 08:05:50.000,111.4435,111.534,notActive,125.60841576381848,98.69232667156255,26.916089092255913,
2018-09-04 08:05:52.000,111.44800000000001,111.534,notActive,85.23428212537084,58.31819303311493,26.916089092255913,
2018-09-04 08:05:54.000,111.44800000000001,111.534,notActive,85.23428212537084,58.31819303311493,26.916089092255913,
2018-09-04 08:06:00.000,111.4485,111.534,notActive,80.74826727676776,53.83217818451186,26.916089092255913,
2018-09-04 08:06:01.000,111.44800000000001,111.534,notActive,85.23428212537084,58.31819303311493,26.916089092255913,
2018-09-04 08:06:06.000,111.44800000000001,111.534,notActive,85.23428212537084,58.31819303311493,26.916089092255913,
2018-09-04 08:06:21.000,111.4485,111.534,notActive,80.74826727676776,53.83217818451186,26.916089092255913,
2018-09-04 08:06:28.000,111.44800000000001,111.534,notActive,85.23428212537084,58.31819303311493,26.916089092255913,
2018-09-04 08:06:32.000,111.4435,111.534,notActive,125.60841576381846,98.69232667156254,26.916089092255913,
2018-09-04 08:06:38.000,111.44399999999999,111.534,notActive,121.12240091521538,94.20631182295948,26.916089092255913,
2018-09-04 08:06:39.000,111.4435,111.534,notActive,125.60841576381846,98.69232667156253,26.916089092255913,
2018-09-04 08:06:44.000,111.443,111.534,notActive,130.09443061254902,103.1783415202931,26.916089092255913,
2018-09-04 08:06:45.000,111.4425,111.534,notActive,134.58044546127957,107.66435636902366,26.916089092255913,
2018-09-04 08:06:50.000,111.4425,111.534,notActive,134.58044546127957,107.66435636902366,26.916089092255913,
2018-09-04 08:06:58.000,111.443,111.534,notActive,130.09443061254902,103.17834152029309,26.916089092255913,
2018-09-04 08:06:59.000,111.4425,111.534,notActive,134.58044546127957,107.66435636902366,26.916089092255913,
2018-09-04 08:07:03.000,111.4425,111.534,notActive,134.58044546127957,107.66435636902366,26.916089092255913,
2018-09-04 08:07:05.000,111.44149999999999,111.534,notActive,143.55247515874072,116.63638606648482,26.916089092255913,
2018-09-04 08:07:06.000,111.441,111.534,notActive,148.0384900073438,121.1224009150879,26.916089092255913,
2018-09-04 08:07:07.000,111.4435,111.534,notActive,125.60841576381846,98.69232667156253,26.916089092255913,
2018-09-04 08:07:08.000,111.4425,111.534,notActive,134.58044546127957,107.66435636902366,26.916089092255913,
2018-09-04 08:07:11.000,111.4425,111.3603,Active,134.58044546127957,107.66435636902366,26.916089092255913,50000000.0
2018-09-04 08:07:16.000,111.4435,111.3603,Active,125.60841576381846,107.66435636902366,17.944059394794774,
2018-09-04 08:07:20.000,111.443,111.3603,Active,130.09443061254902,107.66435636902366,22.430074243525343,
2018-09-04 08:07:22.000,111.4425,111.3603,Active,134.58044546127957,107.66435636902366,26.916089092255913,
2018-09-04 08:07:23.000,111.443,111.3603,Active,130.09443061254902,107.66435636902366,22.430074243525343,
2018-09-04 08:07:27.000,111.443,111.3603,Active,130.09443061254902,107.66435636902366,22.430074243525343,
2018-09-04 08:07:28.000,111.44200000000001,111.3603,Active,139.06646030988267,107.66435636902366,31.402103940858986,
2018-09-04 08:07:29.000,111.441,111.3603,Active,148.0384900073438,107.66435636902366,40.374133638320124,
2018-09-04 08:07:31.000,111.44149999999999,111.3603,Active,143.55247515874072,107.66435636902366,35.888118789717055,
2018-09-04 08:07:32.000,111.44149999999999,111.3603,Active,143.55247515874072,107.66435636902366,35.888118789717055,
2018-09-04 08:07:33.000,111.44200000000001,111.3603,Active,139.06646030988267,107.66435636902366,31.402103940858986,
2018-09-04 08:07:34.000,111.44200000000001,111.3603,Active,139.06646030988267,107.66435636902366,31.402103940858986,
2018-09-04 08:07:41.000,111.44200000000001,111.3603,Active,139.06646030988267,107.66435636902366,31.402103940858986,
2018-09-04 08:07:44.000,111.4425,111.3603,Active,134.58044546127957,107.66435636902366,26.916089092255916,
2018-09-04 08:07:47.000,111.437,111.3603,Active,183.92660879706082,107.66435636902366,76.26225242803717,
2018-09-04 08:07:54.000,111.4375,111.3603,Active,179.44059394833027,107.66435636902366,71.7762375793066,
2018-09-04 08:07:55.000,111.4385,111.3603,Active,170.46856425086915,107.66435636902366,62.804207881845464,
2018-09-04 08:08:03.000,111.4375,111.3603,Active,179.44059394833027,107.66435636902366,71.77623757930661,
2018-09-04 08:08:04.000,111.4385,111.3603,Active,170.46856425086915,107.66435636902366,62.80420788184548,
2018-09-04 08:08:06.000,111.4375,111.3603,Active,179.44059394833027,107.66435636902366,71.77623757930661,
2018-09-04 08:08:09.000,111.4385,111.3603,Active,170.46856425086915,107.66435636902366,62.80420788184548,
2018-09-04 08:08:16.000,111.4385,111.3603,Active,170.46856425086915,107.66435636902366,62.80420788184548,
2018-09-04 08:08:20.000,111.44200000000001,111.3603,Active,139.06646030988267,107.66435636902366,31.402103940858986,
2018-09-04 08:08:21.000,111.4425,111.3603,Active,134.58044546127957,107.66435636902366,26.916089092255916,
2018-09-04 08:08:28.000,111.443,111.3603,Active,130.09443061254902,107.66435636902366,22.43007424352535,
2018-09-04 08:08:29.000,111.443,111.3603,Active,130.09443061254902,107.66435636902366,22.43007424352535,
2018-09-04 08:08:30.000,111.4425,111.3603,Active,134.58044546127957,107.66435636902366,26.916089092255916,
2018-09-04 08:08:34.000,111.445,111.3603,Active,112.15037121775424,107.66435636902366,4.48601484873057,
2018-09-04 08:08:36.000,111.4465,111.3603,Active,98.69232667156253,107.66435636902366,-8.972029697461137,
2018-09-04 08:09:05.000,111.4505,111.3603,Active,62.80420788184548,107.66435636902366,-44.860148487178186,
2018-09-04 08:09:06.000,111.4525,111.3603,Active,44.860148487050715,107.66435636902366,-62.804207881972964,
2018-09-04 08:09:07.000,111.45400000000001,111.3603,Active,31.402103940859,107.66435636902366,-76.26225242816467,
2018-09-04 08:09:08.000,111.4555,111.3603,Active,20.497637077902656,107.66435636902366,-87.16671929112103,
2018-09-04 08:09:08.120,111.4545,111.3603,Active,28.779510644789855,107.66435636902366,-78.88484572423383,46503000.0
2018-09-04 08:09:09.000,111.457,111.3603,Active,8.074826727689546,107.66435636902366,-99.58952964133412,
2018-09-04 08:09:10.000,111.458,111.3603,Active,-0.2070468391976545,107.66435636902366,-107.87140320822132,
2018-09-04 08:09:12.000,111.458,111.3603,Active,-0.2070468391976545,107.66435636902366,-107.87140320822132,
2018-09-04 08:09:23.000,111.4575,111.3603,Active,3.9338899442459576,107.66435636902366,-103.73046642477772,
2018-09-04 08:09:35.000,111.458,111.3603,Active,-0.2070468391976545,107.66435636902366,-107.87140320822132,
2018-09-04 08:09:48.000,111.4585,111.3603,Active,-4.347983622641267,107.66435636902366,-112.01233999166493,
2018-09-04 08:09:51.000,111.45750000000001,111.3603,Active,3.933889944128255,107.66435636902366,-103.73046642489543,
2018-09-04 08:09:54.000,111.458,111.3603,Active,-0.2070468391976545,107.66435636902366,-107.87140320822132,
2018-09-04 08:09:55.000,111.45949999999999,111.3603,Active,-12.629857189410766,107.66435636902366,-120.29421355843444,
2018-09-04 08:09:56.000,111.459,111.3603,Active,-8.488920406084855,107.66435636902366,-116.15327677510852,
2018-09-04 08:10:01.000,111.45949999999999,111.3603,Active,-12.629857189410766,107.66435636902366,-120.29421355843444,
2018-09-04 08:10:02.000,111.45949999999999,111.3603,Active,-12.629857189410766,107.66435636902366,-120.29421355843444,
2018-09-04 08:10:03.000,111.4605,111.3603,Active,-20.911730756297967,107.66435636902366,-128.57608712532164,
2018-09-04 08:10:04.000,111.4585,111.3603,Active,-4.347983622641244,107.66435636902366,-112.01233999166492,
2018-09-04 08:10:06.000,111.4585,111.3603,Active,-4.347983622641244,107.66435636902366,-112.01233999166492,
2018-09-04 08:10:07.000,111.45949999999999,111.3603,Active,-12.629857189410766,107.66435636902366,-120.29421355843444,
2018-09-04 08:10:09.000,111.461,111.3603,Active,-25.052667539741577,107.66435636902366,-132.71702390876524,
2018-09-04 08:10:10.000,111.4605,111.3603,Active,-20.911730756297967,107.66435636902366,-128.57608712532164,
2018-09-04 08:10:26.000,111.4615,111.3603,Active,-29.193604323185166,107.66435636902366,-136.85796069220882,
2018-09-04 08:10:28.000,111.463,111.3603,Active,-41.616414673398275,107.66435636902366,-149.28077104242195,
2018-09-04 08:10:30.000,111.4625,111.3603,Active,-37.47547789007237,107.66435636902366,-145.13983425909603,
2018-09-04 08:10:38.000,111.4575,111.3603,Active,3.9338899442459576,107.66435636902366,-103.73046642477772,
2018-09-04 08:10:39.000,111.4565,111.3603,Active,12.215763511015465,107.66435636902366,-95.44859285800821,
2018-09-04 08:10:50.000,111.4575,111.3603,Active,3.9338899442459576,107.66435636902366,-103.73046642477772,
2018-09-04 08:10:54.000,111.4625,111.3603,Active,-37.47547789007238,107.66435636902366,-145.13983425909606,
2018-09-04 08:11:03.000,111.463,111.3603,Active,-41.616414673398296,107.66435636902366,-149.28077104242197,
2018-09-04 08:11:04.000,111.4685,111.3603,Active,-87.16671929116023,107.66435636902366,-194.8310756601839,
2018-09-04 08:11:05.000,111.4695,111.3603,Active,-95.44859285792975,107.66435636902366,-203.11294922695342,
2018-09-04 08:11:06.000,111.47,111.3603,Active,-99.58952964137337,107.66435636902366,-207.25388601039703,
2018-09-04 08:11:07.000,111.472,111.3603,Active,-116.15327677503008,107.66435636902366,-223.81763314405376,
2018-09-04 08:11:08.000,111.475,111.3603,Active,-140.99889747557398,107.66435636902366,-248.66325384459768,
2018-09-04 08:11:09.000,111.4755,111.3603,Active,-145.13983425901756,107.66435636902366,-252.80419062804125,
2018-09-04 08:11:13.000,111.476,111.3603,Active,-149.28077104246117,107.66435636902366,-256.94512741148486,
2018-09-04 08:11:14.000,111.477,111.3603,Active,-157.56264460934838,107.66435636902366,-265.227000978372,
2018-09-04 08:11:19.000,111.478,111.3603,Active,-165.84451817611787,107.66435636902366,-273.50887454514157,
2018-09-04 08:11:26.000,111.4805,111.3603,Active,-186.54920209333594,107.66435636902366,-294.21355846235963,
2018-09-04 08:11:28.000,111.481,111.3603,Active,-190.69013887666182,107.66435636902366,-298.35449524568554,
2018-09-04 08:11:29.000,111.485,111.3603,Active,-223.81763314409295,107.66435636902366,-331.4819895131166,
2018-09-04 08:11:31.000,111.48349999999999,111.3603,Active,-211.39482279376213,107.66435636902366,-319.0591791627858,
2018-09-04 08:11:32.000,111.487,111.3603,Active,-240.38138027774968,107.66435636902366,-348.0457366467734,
2018-09-04 08:11:33.000,111.4865,111.3603,Active,-236.24044349442377,107.66435636902366,-343.9047998634474,
2018-09-04 08:11:34.000,111.483,111.3603,Active,-207.25388601043622,107.66435636902366,-314.9182423794599,
2018-09-04 08:11:35.000,111.4785,111.3603,Active,-169.98545495956148,107.66435636902366,-277.64981132858514,
2018-09-04 08:11:36.000,111.4805,111.3603,Active,-186.54920209333588,107.66435636902366,-294.2135584623596,
2018-09-04 08:11:37.000,111.478,111.3603,Active,-165.84451817611784,107.66435636902366,-273.5088745451415,
2018-09-04 08:11:40.000,111.4785,111.3603,Active,-169.98545495956148,107.66435636902366,-277.64981132858514,
2018-09-04 08:11:42.000,111.47800000000001,111.3603,Active,-165.84451817623557,107.66435636902366,-273.50887454525923,
2018-09-04 08:11:45.000,111.4815,111.3603,Active,-194.83107566010537,107.66435636902366,-302.49543202912906,
2018-09-04 08:11:46.000,111.481,111.3603,Active,-190.69013887666176,107.66435636902366,-298.3544952456855,
2018-09-04 08:11:47.000,111.4785,111.3603,Active,-169.98545495956142,107.66435636902366,-277.6498113285851,
2018-09-04 08:11:48.000,111.471,111.3603,Active,-107.87140320826045,107.66435636902366,-215.53575957728413,
2018-09-04 08:11:49.000,111.4675,111.3603,Active,-78.88484572427295,107.66435636902366,-186.54920209329663,
2018-09-04 08:11:50.000,111.467,111.3603,Active,-74.74390894082933,107.66435636902366,-182.408265309853,
2018-09-04 08:11:51.000,111.469,111.3603,Active,-91.30765607448608,107.66435636902366,-198.97201244350975,
2018-09-04 08:11:52.000,111.4695,111.3603,Active,-95.44859285792968,107.66435636902366,-203.11294922695336,
2018-09-04 08:11:53.000,111.4695,111.3603,Active,-95.44859285792968,107.66435636902366,-203.11294922695336,
2018-09-04 08:11:55.000,111.4705,111.3603,Active,-103.73046642481691,107.66435636902366,-211.39482279384058,
2018-09-04 08:11:59.000,111.471,111.3603,Active,-107.87140320826049,107.66435636902366,-215.53575957728418,
2018-09-04 08:12:00.000,111.4725,111.3603,Active,-120.29421355847364,107.66435636902366,-227.9585699274973,
2018-09-04 08:12:01.000,111.473,111.3603,Active,-124.43515034191722,107.66435636902366,-232.0995067109409,
2018-09-04 08:12:02.000,111.4725,111.3603,Active,-120.29421355847364,107.66435636902366,-227.9585699274973,
2018-09-04 08:12:04.000,111.47399999999999,111.3603,Active,-132.71702390868677,107.66435636902366,-240.38138027771043,
2018-09-04 08:12:05.000,111.4745,111.3603,Active,-136.85796069224807,107.66435636902366,-244.52231706127176,
2018-09-04 08:12:06.000,111.4745,111.3603,Active,-136.85796069224807,107.66435636902366,-244.52231706127176,
2018-09-04 08:12:07.000,111.4745,111.3603,Active,-136.85796069224807,107.66435636902366,-244.52231706127176,
2018-09-04 08:12:09.000,111.4755,111.3603,Active,-145.13983425901756,107.66435636902366,-252.80419062804125,
2018-09-04 08:12:10.000,111.47749999999999,111.3603,Active,-161.7035813926743,107.66435636902366,-269.36793776169793,
2018-09-04 08:12:11.000,111.47749999999999,111.3603,Active,-161.7035813926743,107.66435636902366,-269.36793776169793,
2018-09-04 08:12:12.000,111.4815,111.3603,Active,-194.83107566010543,107.66435636902366,-302.4954320291291,
2018-09-04 08:12:13.000,111.4815,111.3603,Active,-194.83107566010543,107.66435636902366,-302.4954320291291,
2018-09-04 08:12:17.000,111.4845,111.3603,Active,-219.67669636064937,107.66435636902366,-327.34105272967304,
2018-09-04 08:12:25.000,111.488,111.3603,Active,-248.66325384463693,107.66435636902366,-356.32761021366053,
2018-09-04 08:12:26.000,111.4885,111.3603,Active,-252.8041906280805,107.66435636902366,-360.46854699710417,
2018-09-04 08:12:27.000,111.4885,111.3603,Active,-252.8041906280805,107.66435636902366,-360.46854699710417,
2018-09-04 08:12:29.000,111.489,111.3603,Active,-256.945127411524,107.66435636902366,-364.60948378054775,
2018-09-04 08:12:30.000,111.48949999999999,111.3603,Active,-261.08606419485,107.66435636902366,-368.75042056387366,
2018-09-04 08:12:32.000,111.49,111.3603,Active,-265.2270009782936,107.66435636902366,-372.89135734731724,
2018-09-04 08:12:33.000,111.48949999999999,111.3603,Active,-261.08606419485,107.66435636902366,-368.75042056387366,
2018-09-04 08:12:35.000,111.49,111.3603,Active,-265.2270009782936,107.66435636902366,-372.89135734731724,
2018-09-04 08:12:45.000,111.4905,111.3603,Active,-269.36793776173715,107.66435636902366,-377.0322941307608,
2018-09-04 08:12:48.000,111.491,111.3603,Active,-273.50887454518073,107.66435636902366,-381.17323091420445,
2018-09-04 08:12:53.000,111.4905,111.3603,Active,-269.36793776173715,107.66435636902366,-377.0322941307608,
2018-09-04 08:12:56.000,111.489,111.3603,Active,-256.945127411524,107.66435636902366,-364.6094837805477,
2018-09-04 08:12:57.000,111.483,111.3603,Active,-207.2538860104362,107.66435636902366,-314.91824237945985,
2018-09-04 08:12:58.000,111.482,111.3603,Active,-198.972012443549,107.66435636902366,-306.63636881257264,
