ParentOrderID,Symbol,LP,ExecVenue,TradeQuantityUSD,NumEvents,MarkoutType,-10s,-5s,-4s,-3s,-2s,-1s,-500ms,-250ms,-100ms,0,50ms,100ms,250ms,500ms,1s,2s,3s,4s,5s,10s,15s,20s,30s,45s,1m,2m,3m,4m,5m,10m
20180903-A03,EURUSD,LP3,ExecV1,36647272.78,2,MarkoutsAtZero,93.20420704984765,-12.115771961174577,4.305368122344138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7308245658884582,0.0,0.0,-37.77443435715281,-30.050803687719387,-7.593470915924559,19.039070224683776,2.7480898948284773,-25.571889227047084,38.444607009657446,-70.79026086254017,60.2317671291697,87.18738824527038,85.30703004188578
20180903-A03,EURUSD,LP3,ExecV2,77077902.27000001,4,MarkoutsAtZero,43.530310259950774,26.99703726641943,21.23176619766277,28.918794289338315,28.918794289338315,30.77892534870413,30.748112366900433,30.748112366900433,0.0,0.0,-1.9217570229684509,-1.9217570229684509,-1.9217570229684509,-5.111387160261594,0.6698417897363362,10.262669023188623,10.262669023188623,10.239834981901275,10.846948027516728,8.469742698924193,10.96779978579004,61.23421708425976,80.3331411163427,96.26416627186829,48.231722588634746,91.70163940422357,172.54679497385234,256.77067508500596,256.53870198399557,297.32698121088885
20180910-A05,EURUSD,LP3,ExecV1,83549554.35000001,6,MarkoutsAtZero,-32.23619827718008,8.262521630065512,9.56689722907272,7.581967431567645,6.729898254674932,1.4769677823186116,3.8267110158354978,4.216659235855835,0.0,0.0,0.0,0.0,5.494463777420265,12.558774348502165,16.88339346596606,27.332222389064196,21.95607163051179,8.26012784113666,7.475204444363247,33.790964200468586,60.269860673429065,66.86486892076911,104.93544900639897,148.79738254404958,146.33914082631753,146.43501207377858,197.99195972618915,231.84905234625066,297.0948222658761,557.4670070039409
20180910-A05,EURUSD,LP3,ExecV2,49645903.025,6,MarkoutsAtZero,19.84494066920074,22.48664908836716,21.626155122147313,15.9505609072384,6.783037058076773,9.165711010859665,1.1457138763574581,1.1457138763574581,0.0,0.0,0.0,0.0,-3.2079182832237225,-4.13719939582355,5.855165930816219,5.7573733698042355,9.05543000741004,6.812747465377346,7.8575466700837895,19.848767772553465,46.624290403789146,34.84476854268511,0.9879969343842897,-4.402679509955447,-13.011043422354312,-44.29781444192451,9.91985179004908,-1.16474867971294,12.796121357267252,324.664554734381
20180912-A02,EURUSD,LP3,ExecV1,152696433.595,11,MarkoutsAtZero,4.539595219550784,8.396037614070702,16.129158632129045,14.693925373279596,1.2289743485705567,2.049982390787673,-2.0452344082118032,-2.0452344082118032,-2.0452344082118032,0.0,0.0,0.0,-2.3774622068546587,-4.862719989669646,5.313188925955644,3.6867265774587175,11.422598150789222,13.183837713897917,16.46960535221023,-1.3074961561826246,-5.547149858465191,-10.346279626858736,9.491315323364875,8.334641288191461,8.363947801034456,-33.57527664070884,-31.307705670943378,-67.81085030102653,-98.27043531210157,-241.43612350351017
